City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Ishigaki,JP,2021-09-18 20:01:52,24.3448,124.1572,83.59,71,6,5.3
295,Dauriya,RU,2021-09-18 20:01:52,49.9333,116.8667,38.25,81,6,5.06
296,Sisimiut,GL,2021-09-18 20:01:52,66.9395,-53.6735,36.84,45,12,8.03
297,Davidesti,RO,2021-09-18 20:01:52,45.0167,25.0333,54.79,69,13,4.81
298,Rapid City,US,2021-09-18 19:59:18,44.0805,-103.231,95.25,9,0,4.0
299,Qandala,SO,2021-09-18 20:01:54,11.472,49.8728,88.88,59,14,2.84
300,Vanimo,PG,2021-09-18 20:01:59,-2.6741,141.3028,77.07,91,100,4.14
301,Korla,CN,2021-09-18 20:00:30,41.7597,86.1469,71.01,25,1,2.62
302,Tomatlan,MX,2021-09-18 20:02:02,19.9333,-105.25,84.6,74,96,7.38
303,Takoradi,GH,2021-09-18 20:02:18,4.8845,-1.7554,75.38,90,33,5.23
304,Dawlatabad,AF,2021-09-18 20:02:18,36.4141,64.9053,76.5,11,0,5.57
305,Dunda,TZ,2021-09-18 20:02:18,-8.1167,34.25,69.31,49,24,0.78
306,Anadyr,RU,2021-09-18 20:02:19,64.75,177.4833,43.47,83,7,6.69
307,Hasaki,JP,2021-09-18 19:59:52,35.7333,140.8333,71.89,88,100,31.12
308,Havre-Saint-Pierre,CA,2021-09-18 20:02:19,50.2334,-63.5986,57.74,81,100,19.66
309,Banjar,ID,2021-09-18 20:02:19,-8.19,114.9675,78.66,90,17,3.42
310,Lagos,NG,2021-09-18 19:59:03,6.5833,3.75,80.92,87,39,4.32
311,Panguipulli,CL,2021-09-18 20:02:20,-39.6333,-72.3333,54.07,57,83,5.41
312,Conceicao Das Alagoas,BR,2021-09-18 20:02:20,-19.9147,-48.3883,97.43,16,7,6.29
313,Esterhazy,CA,2021-09-18 20:02:20,50.65,-102.0843,89.13,16,13,15.21
314,Sao Gabriel Da Cachoeira,BR,2021-09-18 20:02:21,-0.1303,-67.0892,81.18,89,77,1.48
315,Acurenam,GQ,2021-09-18 20:02:21,1.0322,10.6488,69.13,99,100,3.2
316,Gat,IL,2021-09-18 20:02:21,31.61,34.7642,77.81,100,0,7.49
317,Mahasamund,IN,2021-09-18 20:02:21,21.1,82.1,74.44,92,100,4.14
318,Tessalit,ML,2021-09-18 20:02:17,20.1986,1.0114,95.45,9,6,3.71
319,Fairbanks,US,2021-09-18 20:00:06,64.8378,-147.7164,42.6,69,41,1.99
320,Dakoro,NE,2021-09-18 20:02:22,14.5106,6.765,92.23,35,81,11.92
321,Nakamura,JP,2021-09-18 20:02:22,32.9833,132.9333,67.98,93,4,3.62
322,Eyl,SO,2021-09-18 20:02:23,7.9803,49.8164,78.78,80,4,20.15
323,Jega,NG,2021-09-18 20:02:23,12.2175,4.3792,81.39,72,100,8.7
324,Emba,KZ,2021-09-18 20:02:23,48.8264,58.1442,43.32,54,20,6.76
325,Shingu,JP,2021-09-18 20:02:24,33.7333,135.9833,75.9,86,1,6.31
326,Tutoia,BR,2021-09-18 20:02:24,-2.7619,-42.2744,85.98,74,6,13.0
327,Abbeville,FR,2021-09-18 20:02:24,50.1,1.8333,65.68,73,14,7.27
328,Sungaipenuh,ID,2021-09-18 20:02:24,-2.0833,101.3833,64.26,98,100,1.74
329,Hay River,CA,2021-09-18 20:02:25,60.8156,-115.7999,53.28,62,91,9.57
330,Codajas,BR,2021-09-18 20:02:25,-3.8367,-62.0569,86.94,59,99,2.64
331,Talara,PE,2021-09-18 20:02:25,-4.5772,-81.2719,67.55,76,10,18.97
332,Luganville,VU,2021-09-18 20:02:26,-15.5333,167.1667,77.68,84,91,13.98
333,Haimen,CN,2021-09-18 20:02:26,23.1935,116.6142,79.36,89,16,6.26
334,Portoferraio,IT,2021-09-18 20:02:26,42.8115,10.3146,72.52,71,6,10.02
335,Ajaccio,FR,2021-09-18 20:01:27,42.0,8.9167,70.29,78,20,3.44
336,Khorixas,NA,2021-09-18 20:02:27,-20.3667,14.9667,64.29,37,0,6.78
337,Tuatapere,NZ,2021-09-18 20:02:27,-46.1333,167.6833,42.82,91,100,7.43
338,Romitan,UZ,2021-09-18 20:02:27,39.9343,64.3814,71.55,35,0,9.22
339,Chopovychi,UA,2021-09-18 20:02:28,50.8332,28.9533,53.49,79,100,10.96
340,Benavente,ES,2021-09-18 20:02:28,42.0025,-5.6783,57.97,49,2,14.43
341,Lompoc,US,2021-09-18 20:00:39,34.6391,-120.4579,74.1,67,40,3.44
342,Fort Saint James,CA,2021-09-18 20:02:28,54.4333,-124.25,47.77,85,100,6.55
343,Cockburn Town,TC,2021-09-18 20:02:29,21.4612,-71.1419,82.63,77,37,14.03
344,Socorro,US,2021-09-18 20:02:29,31.6546,-106.3033,96.51,20,40,6.91
345,Hurghada,EG,2021-09-18 20:02:29,27.2574,33.8129,83.05,43,0,8.77
346,Mandalgovi,MN,2021-09-18 20:02:29,45.7625,106.2708,58.44,53,100,6.6
347,Port-Gentil,GA,2021-09-18 20:02:30,-0.7193,8.7815,77.47,81,100,15.19
348,Bermeo,ES,2021-09-18 20:02:30,43.4209,-2.7215,64.6,78,12,14.88
349,Zhigansk,RU,2021-09-18 20:02:30,66.7697,123.3711,33.53,75,100,15.57
350,Urdoma,RU,2021-09-18 20:02:31,61.7533,48.5442,35.94,85,100,9.15
351,Eureka,US,2021-09-18 20:02:31,40.8021,-124.1637,66.2,94,84,4.0
352,Santa Maria,BR,2021-09-18 20:02:31,-29.6842,-53.8069,72.7,79,62,6.53
353,Goderich,CA,2021-09-18 20:00:44,43.7501,-81.7165,75.04,54,0,18.28
354,Sibiti,CG,2021-09-18 20:02:32,-3.6819,13.3499,78.08,60,81,6.22
355,Bubaque,GW,2021-09-18 20:02:32,11.2833,-15.8333,81.88,77,66,7.27
356,Atar,MR,2021-09-18 19:59:59,20.5169,-13.0499,89.38,35,100,10.8
357,Bondo,CD,2021-09-18 20:02:33,3.8146,23.6866,69.12,97,100,2.91
358,Whitehorse,CA,2021-09-18 20:02:33,60.7161,-135.0538,47.1,68,97,5.06
359,Oyama,JP,2021-09-18 20:02:33,36.3,139.8,74.03,91,100,5.66
360,Zhanakorgan,KZ,2021-09-18 20:02:33,43.9098,67.2495,67.84,22,100,14.07
361,Kitimat,CA,2021-09-18 20:00:49,54.0524,-128.6534,51.91,48,100,3.09
362,Dasoguz,TM,2021-09-18 20:02:34,41.8363,59.9666,60.91,43,50,11.7
363,Sambava,MG,2021-09-18 20:02:34,-14.2667,50.1667,70.39,84,25,3.38
364,Andros,GR,2021-09-18 20:00:30,37.8333,24.9333,81.81,69,6,7.49
365,Umarkot,PK,2021-09-18 20:02:35,25.3616,69.7362,87.94,64,94,16.58
366,Chokurdakh,RU,2021-09-18 19:59:56,70.6333,147.9167,24.53,89,72,5.57
367,Kortkeros,RU,2021-09-18 20:02:35,61.8106,51.5806,39.2,75,100,11.03
368,Zabol,AF,2021-09-18 20:02:36,32.25,67.25,69.87,10,0,8.52
369,Jipijapa,EC,2021-09-18 20:02:36,-1.3333,-80.5833,76.41,67,92,6.31
370,Ribeira Brava,PT,2021-09-18 20:02:36,32.65,-17.0667,73.71,75,52,7.78
371,Novosergiyevka,RU,2021-09-18 20:02:37,52.0934,53.6528,40.03,66,24,5.61
372,Narrabri,AU,2021-09-18 20:02:37,-30.3167,149.7833,53.69,94,90,10.36
373,Darnah,LY,2021-09-18 20:02:37,32.767,22.6367,78.58,62,0,13.98
374,Birao,CF,2021-09-18 20:02:38,10.2849,22.7882,71.51,95,100,4.94
375,Ponta Delgada,PT,2021-09-18 20:02:38,37.7333,-25.6667,70.52,64,75,8.05
376,Tilichiki,RU,2021-09-18 20:02:38,60.4667,166.1,44.94,72,71,0.34
377,Rocha,UY,2021-09-18 20:02:39,-34.4833,-54.3333,65.57,77,0,9.01
378,Teavaro,PF,2021-09-18 20:02:39,-17.5,-149.7667,81.88,65,40,5.75
379,Taltal,CL,2021-09-18 19:59:38,-25.4,-70.4833,61.86,69,100,7.0
380,Luanda,AO,2021-09-18 20:02:39,-8.8368,13.2343,71.6,78,20,4.61
381,Belmonte,BR,2021-09-18 20:02:40,-15.8631,-38.8828,75.58,70,12,6.42
382,Grootfontein,NA,2021-09-18 20:02:40,-19.5667,18.1167,76.05,14,1,5.95
383,Nanortalik,GL,2021-09-18 20:02:40,60.1432,-45.2371,41.25,94,100,13.89
384,Flinders,AU,2021-09-18 20:02:40,-34.5833,150.8552,46.18,77,0,1.99
385,Krasnovishersk,RU,2021-09-18 20:02:41,60.4078,57.082,34.43,95,100,9.57
386,Areosa,PT,2021-09-18 20:02:41,41.7178,-8.8571,65.46,82,6,14.38
387,Hambantota,LK,2021-09-18 20:02:41,6.1241,81.1185,79.93,85,98,10.69
388,Abu Dhabi,AE,2021-09-18 20:02:42,24.4667,54.3667,91.11,63,0,10.78
389,Poughkeepsie,US,2021-09-18 20:02:42,41.7004,-73.921,85.55,64,20,1.01
390,Grenville,GD,2021-09-18 20:02:42,12.1167,-61.6167,83.25,64,100,8.46
391,Casablanca,MA,2021-09-18 19:59:04,33.5928,-7.6192,73.62,83,75,13.8
392,Mogadishu,SO,2021-09-18 20:00:54,2.0371,45.3438,77.45,88,5,19.37
393,Sal Rei,CV,2021-09-18 20:02:43,16.1833,-22.9167,81.16,84,80,15.5
394,Warwick,US,2021-09-18 20:02:43,41.7001,-71.4162,81.9,75,20,5.75
395,Matamoros,MX,2021-09-18 20:02:43,25.5333,-103.25,91.51,24,40,13.8
396,Alyangula,AU,2021-09-18 20:02:43,-13.8483,136.4192,74.01,73,7,10.45
397,Cesky Dub,CZ,2021-09-18 20:02:44,50.6605,14.9962,54.72,96,92,5.66
398,Jumla,NP,2021-09-18 20:02:44,29.2747,82.1838,62.92,98,96,0.67
399,Huambo,AO,2021-09-18 20:02:44,-12.7761,15.7392,70.61,43,32,5.48
400,Morant Bay,JM,2021-09-18 20:02:45,17.8815,-76.4093,84.65,70,80,8.59
401,Bengkulu,ID,2021-09-18 20:02:45,-3.8004,102.2655,75.67,90,74,9.93
402,Ternate,ID,2021-09-18 20:02:45,0.8,127.4,78.89,81,84,4.23
403,Dunedin,NZ,2021-09-18 20:02:46,-45.8742,170.5036,46.8,73,100,8.01
404,Msanga,TZ,2021-09-18 20:02:46,-6.05,36.0333,71.01,48,72,5.79
405,Majene,ID,2021-09-18 20:02:46,-3.5403,118.9707,74.84,86,16,8.81
406,Matelica,IT,2021-09-18 20:02:47,43.2541,13.0106,71.46,76,99,3.74
407,Krasnogvardeyets,RU,2021-09-18 20:02:47,52.6804,52.3635,40.77,70,48,6.73
408,Ballina,AU,2021-09-18 20:02:47,-28.8667,153.5667,62.78,85,57,5.1
409,Urucui,BR,2021-09-18 20:02:48,-7.2294,-44.5561,98.69,18,4,6.91
410,Tual,ID,2021-09-18 20:02:48,-5.6667,132.75,79.9,80,100,18.99
411,Hornepayne,CA,2021-09-18 20:02:48,49.2138,-84.7705,62.85,44,62,8.03
412,Makakilo City,US,2021-09-18 20:02:48,21.3469,-158.0858,78.62,71,45,18.99
413,Sovetskiy,RU,2021-09-18 20:02:49,61.3614,63.5842,34.3,97,100,12.93
414,Edewecht,DE,2021-09-18 20:02:49,53.1333,7.9833,61.02,89,98,9.04
415,Belousovka,KZ,2021-09-18 20:02:49,50.1339,82.5239,43.12,72,1,3.15
416,Tombouctou,ML,2021-09-18 20:02:50,20.0,-3.0,97.79,10,12,6.31
417,Lagoa,PT,2021-09-18 20:02:50,39.05,-27.9833,66.58,61,13,7.2
418,Jalu,LY,2021-09-18 20:02:50,29.0331,21.5482,85.8,25,0,9.08
419,Vyazemskiy,RU,2021-09-18 20:02:51,47.5378,134.7525,41.81,71,6,4.92
420,Bilibino,RU,2021-09-18 20:02:51,68.0546,166.4372,27.75,87,100,5.79
421,Rexburg,US,2021-09-18 20:02:28,43.826,-111.7897,79.0,24,20,17.27
422,Talcahuano,CL,2021-09-18 20:02:51,-36.7167,-73.1167,53.64,66,83,15.64
423,Bahia Honda,CU,2021-09-18 20:02:52,22.9036,-83.1592,87.6,62,43,11.59
424,Rockingham,US,2021-09-18 20:02:52,42.9668,-71.0995,84.94,71,10,1.01
425,Mbandaka,CD,2021-09-18 20:02:52,0.0487,18.2603,74.05,84,100,3.85
426,Vokhma,RU,2021-09-18 20:02:53,58.9303,46.7586,34.07,84,47,6.76
427,Berlevag,NO,2021-09-18 20:02:53,70.8578,29.0864,44.49,72,0,18.66
428,Cumra,TR,2021-09-18 20:02:53,37.5732,32.7745,62.74,31,0,5.97
429,Lethem,GY,2021-09-18 20:02:54,3.3803,-59.7968,89.11,54,69,3.27
430,Molina,CL,2021-09-18 20:01:14,-35.1167,-71.2833,62.47,60,0,6.78
431,Kirakira,SB,2021-09-18 20:02:54,-10.4544,161.9205,80.02,84,96,11.88
432,Humaita,BR,2021-09-18 20:02:54,-7.5061,-63.0208,88.45,51,93,4.38
433,Anyang,CN,2021-09-18 20:00:15,36.0994,114.3289,59.76,98,100,12.71
434,Sabzevar,IR,2021-09-18 20:02:55,36.2126,57.6819,77.14,28,0,7.74
435,Visby,SE,2021-09-18 20:01:21,57.6409,18.296,52.05,76,75,8.05
436,Mola Di Bari,IT,2021-09-18 20:02:55,41.0609,17.0873,77.88,82,5,6.26
437,Russell,US,2021-09-18 20:02:55,32.3502,-85.1999,82.11,79,75,0.0
438,Nyurba,RU,2021-09-18 20:02:56,63.2842,118.3319,28.13,88,12,3.4
439,Laguna,US,2021-09-18 20:02:56,38.421,-121.4238,81.25,57,1,5.01
440,Milkovo,RU,2021-09-18 20:02:56,54.7167,158.6167,41.52,63,88,4.14
441,Lakota,CI,2021-09-18 20:02:57,5.8528,-5.6883,72.16,99,91,3.09
442,Santa Maria Da Vitoria,BR,2021-09-18 20:02:57,-13.3947,-44.1886,91.06,11,3,7.34
443,Mancora,PE,2021-09-18 20:02:57,-4.1078,-81.0475,75.81,62,9,21.34
444,Leningradskiy,RU,2021-09-18 20:02:58,69.3833,178.4167,24.71,86,62,15.03
445,Joconal,HN,2021-09-18 20:02:58,15.3544,-88.6356,88.79,72,58,4.29
446,Tondano,ID,2021-09-18 20:02:58,1.3038,124.9112,66.29,96,100,3.02
447,Kerouane,GN,2021-09-18 20:02:59,9.2667,-9.0167,72.59,93,22,2.46
448,Araucaria,BR,2021-09-18 20:02:59,-25.5931,-49.4103,77.92,72,21,2.3
449,Jiuquan,CN,2021-09-18 20:02:59,39.7432,98.5174,64.02,30,62,8.7
450,Santo Antonio Do Ica,BR,2021-09-18 20:03:00,-3.1022,-67.9397,86.61,63,89,1.66
451,Cabrera,DO,2021-09-18 20:03:00,19.6426,-69.9049,91.33,70,6,11.16
452,Gemena,CD,2021-09-18 20:03:00,3.25,19.7667,70.72,95,71,1.77
453,Athni,IN,2021-09-18 20:03:00,16.7333,75.0667,71.02,90,57,10.83
454,Am Timan,TD,2021-09-18 20:03:01,11.0297,20.2827,73.33,84,98,1.59
455,Muros,ES,2021-09-18 20:03:01,42.7762,-9.0603,61.3,83,9,7.52
456,Ixtapa,MX,2021-09-18 20:03:01,20.7,-105.2,88.23,70,40,8.05
457,Paamiut,GL,2021-09-18 20:03:02,61.994,-49.6678,36.95,82,7,13.56
458,Avera,US,2021-09-18 20:00:37,33.194,-82.5271,88.68,54,100,3.04
459,High Level,CA,2021-09-18 20:03:02,58.5169,-117.136,56.17,48,100,2.64
460,Gueret,FR,2021-09-18 20:03:02,46.1667,1.8667,52.25,98,100,2.77
461,Mahenge,TZ,2021-09-18 20:03:03,-8.6833,36.7167,67.33,57,50,4.83
462,Nhulunbuy,AU,2021-09-18 20:01:18,-12.2333,136.7667,68.61,88,97,0.0
463,Adrar,MR,2021-09-18 20:03:03,20.5022,-10.0711,96.66,21,42,7.99
464,San Jose,US,2021-09-18 20:02:11,37.3394,-121.895,79.77,55,20,1.01
465,Tarnos,FR,2021-09-18 20:03:04,43.5417,-1.4628,65.7,88,75,13.8
466,Aksu,CN,2021-09-18 20:00:26,41.1231,80.2644,72.68,29,0,4.29
467,Te Anau,NZ,2021-09-18 20:03:04,-45.4167,167.7167,42.78,93,100,5.08
468,Abu Kamal,SY,2021-09-18 20:03:04,34.4506,40.9171,83.03,27,0,6.33
469,Mount Isa,AU,2021-09-18 20:03:05,-20.7333,139.5,71.37,46,17,9.22
470,Svetlaya,RU,2021-09-18 20:03:05,46.5389,138.3297,48.78,63,5,7.0
471,Umm Kaddadah,SD,2021-09-18 20:03:05,13.6017,26.6876,84.43,50,21,11.48
472,Okhotsk,RU,2021-09-18 20:03:06,59.3833,143.3,41.65,87,100,1.86
473,Jardim,BR,2021-09-18 20:03:06,-21.4803,-56.1381,104.61,15,51,5.61
474,Ratholo,BW,2021-09-18 20:03:06,-22.7245,27.572,57.97,64,0,14.81
475,Salvador,SV,2021-09-18 20:03:07,13.8333,-88.9167,84.6,54,84,2.19
476,Manzanillo,CU,2021-09-18 20:03:07,20.3433,-77.1167,91.13,53,42,13.69
477,Pevek,RU,2021-09-18 20:03:07,69.7008,170.3133,30.47,69,100,13.24
478,Tukan,RU,2021-09-18 20:03:07,53.8409,57.4552,33.12,95,97,8.12
479,Port Hedland,AU,2021-09-18 20:03:08,-20.3167,118.5667,66.25,63,0,8.05
480,Kendari,ID,2021-09-18 20:03:08,-3.945,122.4989,73.44,89,100,3.2
481,Berbera,SO,2021-09-18 20:03:08,10.4396,45.0143,88.74,64,4,9.42
482,Tanete,ID,2021-09-18 20:03:09,-3.9443,119.7848,72.64,87,77,6.2
483,Damaturu,NG,2021-09-18 20:03:09,11.747,11.9608,83.1,61,6,8.59
484,Baie-Comeau,CA,2021-09-18 20:03:09,49.2168,-68.1489,66.88,46,3,10.78
485,Robertsport,LR,2021-09-18 20:03:10,6.7533,-11.3686,78.22,86,100,8.43
486,Murmashi,RU,2021-09-18 20:03:10,68.8154,32.8115,37.81,93,0,4.47
487,Groningen,NL,2021-09-18 20:03:10,53.25,6.75,62.04,74,100,6.91
488,Plettenberg Bay,ZA,2021-09-18 20:03:11,-34.0527,23.3716,57.72,74,82,12.75
489,Kamenka,RU,2021-09-18 20:03:11,51.3223,42.7678,49.08,53,100,8.14
490,Kasongo,CD,2021-09-18 20:03:11,-4.45,26.6667,69.15,95,100,6.11
491,Mangai,CD,2021-09-18 20:03:12,-4.05,19.5333,73.85,81,34,2.55
492,Anloga,GH,2021-09-18 20:03:12,5.7947,0.8973,78.15,85,96,8.95
493,Kaihua,CN,2021-09-18 20:03:12,23.3687,104.28,66.49,92,100,5.48
494,Khanpur,PK,2021-09-18 20:03:13,28.6453,70.6567,95.68,31,5,13.2
495,Bowen,AU,2021-09-18 20:03:13,-20.0167,148.2333,64.78,79,9,9.51
496,Faya,SA,2021-09-18 20:03:13,18.3851,42.4509,70.32,22,16,7.07
497,Quelimane,MZ,2021-09-18 20:03:13,-17.8786,36.8883,72.88,64,100,8.63
498,Along,IN,2021-09-18 20:03:14,28.1667,94.7667,70.36,99,49,1.39
499,Seidu,SL,2021-09-18 20:03:14,9.0167,-10.6,71.24,91,100,2.75
500,Richards Bay,ZA,2021-09-18 20:03:14,-28.783,32.0377,58.32,73,0,5.35
501,Haines Junction,CA,2021-09-18 20:03:15,60.7522,-137.5108,44.35,80,100,2.35
502,Tautira,PF,2021-09-18 20:03:15,-17.7333,-149.15,78.82,78,74,19.64
503,Clifton,US,2021-09-18 19:58:38,40.8584,-74.1638,87.17,61,46,1.01
504,Sorland,NO,2021-09-18 20:03:15,67.667,12.6934,52.39,75,100,17.54
505,Gamba,GA,2021-09-18 20:03:16,-2.65,10.0,76.01,81,100,6.08
506,Qaqortoq,GL,2021-09-18 20:03:16,60.7167,-46.0333,41.5,88,100,3.29
507,Bethanien,NA,2021-09-18 20:03:16,-26.502,17.1583,58.71,34,1,7.2
508,Vila Velha,BR,2021-09-18 20:02:03,-20.3297,-40.2925,76.77,69,0,18.81
509,Severnyy,RU,2021-09-18 20:03:17,50.677,36.5532,53.64,66,0,17.9
510,Poum,NC,2021-09-18 20:03:17,-20.2333,164.0167,69.49,65,0,9.89
511,Kastamonu,TR,2021-09-18 20:03:17,41.5,33.6667,60.82,76,77,1.7
512,Tres Barras,BR,2021-09-18 20:03:18,-26.1064,-50.3222,72.12,79,38,0.85
513,Tirumullaivasal,IN,2021-09-18 20:03:18,11.2333,79.8333,81.72,79,98,7.76
514,Sumbe,AO,2021-09-18 20:03:18,-11.2061,13.8437,71.8,85,74,6.35
515,Guasdualito,VE,2021-09-18 20:03:19,7.2424,-70.7324,81.32,83,99,1.41
516,Wollongong,AU,2021-09-18 19:58:58,-34.4333,150.8833,53.35,77,0,6.49
517,Hobyo,SO,2021-09-18 20:03:19,5.3505,48.5268,77.9,89,76,26.64
518,Sao Filipe,CV,2021-09-18 20:03:19,14.8961,-24.4956,79.0,83,70,9.73
519,Bandundu,CD,2021-09-18 20:03:20,-3.3167,17.3667,79.36,70,100,3.94
520,Meulaboh,ID,2021-09-18 20:03:20,4.1363,96.1285,74.03,97,100,4.61
521,Bafoulabe,ML,2021-09-18 20:03:20,13.8065,-10.8321,82.65,74,42,1.99
522,Capinopolis,BR,2021-09-18 20:03:20,-18.6819,-49.5697,96.33,15,8,8.3
523,Svetlyy,RU,2021-09-18 20:03:21,54.675,20.1347,53.65,56,100,13.49
524,Cap Malheureux,MU,2021-09-18 20:03:21,-19.9842,57.6142,68.47,87,30,8.14
525,Washougal,US,2021-09-18 20:00:16,45.5826,-122.3534,63.21,94,100,1.01
526,Lahad Datu,MY,2021-09-18 20:03:21,5.0268,118.327,75.25,92,29,1.92
527,Puerto Maldonado,PE,2021-09-18 20:03:22,-12.6,-69.1833,96.6,31,95,2.15
528,Batagay,RU,2021-09-18 20:03:22,67.6333,134.6333,31.59,97,100,4.29
529,Labuhan,ID,2021-09-18 20:03:22,-6.8844,112.2051,77.61,82,85,7.05
530,Estacion Coahuila,MX,2021-09-18 20:03:23,32.1939,-115.0017,101.97,22,0,6.8
531,Iranshahr,IR,2021-09-18 20:03:23,27.2025,60.6848,89.17,34,0,1.32
532,Ibra,OM,2021-09-18 20:03:23,22.6906,58.5334,81.64,62,4,4.56
533,Miri,MY,2021-09-18 20:03:24,4.4148,114.0089,77.36,84,100,2.19
534,Rong Kwang,TH,2021-09-18 20:03:24,18.339,100.3174,74.35,98,97,0.67
535,Puerto Escondido,MX,2021-09-18 20:03:24,15.85,-97.0667,85.39,65,100,4.56
536,Abomsa,ET,2021-09-18 20:03:24,9.9833,39.9833,75.0,39,17,7.81
537,Myaundzha,RU,2021-09-18 20:03:25,63.0494,147.1858,39.25,88,100,13.38
538,Gwanda,ZW,2021-09-18 20:03:25,-20.9333,29.0,55.62,72,33,10.74
539,Ponta Do Sol,PT,2021-09-18 19:59:53,32.6667,-17.1,72.23,60,49,7.05
540,Amli,IN,2021-09-18 20:03:25,20.2833,73.0167,75.24,95,100,5.28
541,Egvekinot,RU,2021-09-18 20:03:26,66.3167,-179.1667,32.4,77,14,6.53
542,Hundested,DK,2021-09-18 20:03:26,55.9667,11.8667,53.89,75,100,12.95
543,Chingirlau,KZ,2021-09-18 20:03:26,51.095,54.0814,41.11,68,28,5.99
544,Toktogul,KG,2021-09-18 20:03:27,41.8708,72.9402,69.66,26,0,1.45
545,Kudahuvadhoo,MV,2021-09-18 19:59:55,2.6708,72.8944,82.27,77,95,6.98
546,Fort Nelson,CA,2021-09-18 20:00:43,58.8053,-122.7002,46.11,81,100,5.73
547,Loa Janan,ID,2021-09-18 20:03:27,-0.583,117.095,72.52,97,18,1.45
548,Udachnyy,RU,2021-09-18 20:03:27,66.4167,112.4,27.86,90,43,3.44
549,Lebanon,US,2021-09-18 20:00:40,36.2081,-86.2911,75.25,76,90,4.61
550,Mirnyy,RU,2021-09-18 20:03:28,62.5353,113.9611,36.37,76,100,1.68
551,Peleduy,RU,2021-09-18 20:03:28,59.6289,112.7406,37.18,78,100,1.79
552,Oswego,US,2021-09-18 20:03:29,43.4501,-76.1497,76.01,76,94,7.0
553,Muisne,EC,2021-09-18 20:03:29,0.6,-80.0333,82.51,85,97,12.12
554,Margate,GB,2021-09-18 20:01:17,51.3813,1.3862,65.95,80,99,9.66
555,Bantry,IE,2021-09-18 20:03:29,51.6833,-9.45,56.68,96,100,10.58
556,Jieshi,CN,2021-09-18 20:03:29,22.8134,115.8257,81.0,84,100,8.48
557,Bardstown,US,2021-09-18 20:03:30,37.8092,-85.4669,89.65,76,40,0.0
558,Kinsale,IE,2021-09-18 20:03:30,51.7075,-8.5306,56.57,94,75,6.91
559,Vila,PT,2021-09-18 20:03:30,42.0304,-8.1588,54.48,78,5,3.98
560,Pochutla,MX,2021-09-18 20:03:31,15.7432,-96.4661,87.82,60,98,5.48
561,Thinadhoo,MV,2021-09-18 20:03:31,0.5333,72.9333,82.44,76,49,2.93
562,Leh,IN,2021-09-18 20:03:31,34.1667,77.5833,59.67,27,0,4.54
563,Shache,CN,2021-09-18 20:03:32,38.4167,77.2406,71.91,16,0,5.17
564,Bella Union,UY,2021-09-18 20:03:32,-30.2752,-57.6007,74.75,66,67,7.94
565,Goure,NE,2021-09-18 20:03:32,13.9835,10.2704,93.02,26,99,7.4
566,Arona,ES,2021-09-18 20:03:33,28.0996,-16.681,70.11,72,40,19.57
567,La Asuncion,VE,2021-09-18 20:03:33,11.0333,-63.8628,84.25,66,89,13.0
568,Yangcun,CN,2021-09-18 20:03:33,39.3639,117.0603,66.18,88,100,5.79
569,Ucluelet,CA,2021-09-18 20:01:59,48.9329,-125.5528,61.09,87,25,7.11
570,Mumbwa,ZM,2021-09-18 20:03:34,-14.9783,27.0619,70.92,54,0,12.03
571,Compostela,PH,2021-09-18 20:03:34,7.6731,126.0889,73.63,95,94,1.61
572,Anchorage,US,2021-09-18 20:03:34,61.2181,-149.9003,50.95,68,20,1.99
573,Masyaf,SY,2021-09-18 20:03:35,35.0653,36.3406,66.25,60,0,5.32
